chan,utime,isotime,source,heard,level,error,dti,name,symbol,latitude,longitude,speed,course,altitude,frequency,offset,tone,system,status,telemetry,comment
0,1742638644,2025-03-22T10:17:24Z,HG5PBP-1,HG7PDK-2,5(2/2),0,@,HG5PBP-1,/#,47.493833,18.987500,,,,,,,SQ3PLX http://microsat.com.pl/,,," Budapest (ASL: 442m) - APRS IGate & Digi - HAMNET: 2362MHz,5MHz BW,MIMO"
0,1742638652,2025-03-22T10:17:32Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742638685,2025-03-22T10:18:05Z,HG8GL-5,HG7PDK-2,5(2/2),0,;,HG8RVC,/m,46.271000,20.145167,,,,145.662,,,APRSISCE win32 version,,, 145.6625 T131 -060
0,1742638685,2025-03-22T10:18:05Z,HG8PCS-11,HG7PDK-2,5(2/2),0,=,HG8PCS-11,S#,46.706500,20.140667,,,103.9,,,,"DIXPRS - Bela, HA5DI",,,DIXPRS 2.4.0-beta3
0,1742638697,2025-03-22T10:18:17Z,HG5PBP-1,HG5PBP-1,10(3/3),0,T,HG5PBP-1,/a,,,,,,,,,SQ3PLX http://microsat.com.pl/,,"WX3in1Plus20 Telemetry: Seq=102, A1=13.875, A2=280, A3=10, A4=96, A5=0, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=0, D8=0",
0,1742638699,2025-03-22T10:18:19Z,HG2PTH-2,HG7PDK-2,5(3/2),0,:,HG2PTH-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742638699,2025-03-22T10:18:19Z,HG2PTH-2,HG7PDK-2,5(2/2),0,:,HG2PTH-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742638700,2025-03-22T10:18:20Z,HG5PBP-1,HG7PDK-2,5(2/2),0,T,HG5PBP-1,/a,,,,,,,,,SQ3PLX http://microsat.com.pl/,,"WX3in1Plus20 Telemetry: Seq=102, A1=13.875, A2=280, A3=10, A4=96, A5=0, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=0, D8=0",
0,1742638705,2025-03-22T10:18:25Z,HG2PTH-2,HG7PDK-2?,6(2/2),0,:,HG2PTH-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742638706,2025-03-22T10:18:26Z,HG2PTH-2,HG7PDK-2?,5(2/2),0,:,HG2PTH-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742638709,2025-03-22T10:18:29Z,HG2PTH-2,HG7PDK-2?,7(3/2),0,T,HG2PTH-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,"WX3in1Plus20 Telemetry: Seq=81, Vin=12.225 Volt, Rx1h=290 Pkt, Dg1h=30 Pkt, Eff1h=64 Pcnt, A5=0 None, O1= On0, O2= On0, O3= On0, O4= On0, I1= Hi0, I2= Hi0, I3= Hi0, I4= Hi0",
0,1742638715,2025-03-22T10:18:35Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742638750,2025-03-22T10:19:10Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742638775,2025-03-22T10:19:35Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742638783,2025-03-22T10:19:43Z,HG4HNA-1,HG7PDK-2,5(2/2),0,@,HG4HNA-1,/#,47.258500,18.596833,,,,,,,SQ3PLX http://microsat.com.pl/,,," Meleg-hegy (ASL: 352m) - APRS IGate & Digi - HAMNET: 2392MHz,5MHz BW,Ver."
0,1742638800,2025-03-22T10:20:00Z,HG8GL-5,HG7PDK-2,5(2/2),0,;,HG8RUB,/m,46.694667,21.016833,,,,439.000,,,APRSISCE win32 version,,, 439.000 T131 -7600 C4FM/FM
0,1742638814,2025-03-22T10:20:14Z,HG1DCI-14,HG7PDK-2?,7(3/2),0,`,HG1DCI-14,/>,47.750667,17.452333,55.0,139.0,113.0,145.512,,,Yaesu FTM-400DR,Off Duty,," 145,512,5"
0,1742638829,2025-03-22T10:20:29Z,HG4HNA-1,HG7PDK-2,6(3/2),0,:,HG4HNA-1,/a,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742638830,2025-03-22T10:20:30Z,HG4HNA-1,HG7PDK-2,5(2/2),0,:,HG4HNA-1,/a,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742638830,2025-03-22T10:20:30Z,HG4HNA-1,HG7PDK-2,5(2/2),0,:,HG4HNA-1,/a,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742638831,2025-03-22T10:20:31Z,HG4HNA-1,HG7PDK-2,5(2/2),0,:,HG4HNA-1,/a,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742638838,2025-03-22T10:20:38Z,HG4HNA-1,HG7PDK-2?,7(3/2),0,T,HG4HNA-1,/a,,,,,,,,,SQ3PLX http://microsat.com.pl/,,"WX3in1Plus20 Telemetry: Seq=195, Vin=14.100 Volt, Rx1h=420 Pkt, Dg1h=40 Pkt, Eff1h=96 Pcnt, A5=0 None, O1= On0, O2= On0, O3= On0, O4= On0, I1= Hi0, I2= Hi0, I3= Hi0, I4= Hi0",
0,1742638841,2025-03-22T10:20:41Z,OM0ODX,HG7PDK-2?,6(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742638866,2025-03-22T10:21:06Z,HG8GL-5,HG7PDK-2,5(2/2),0,;,HG8GL-6,/_,46.705833,19.857000,,,,,,,APRSISCE win32 version,,,
0,1742638871,2025-03-22T10:21:11Z,HG1TTS-9,HG7PDK-2?,8(3/3),0,`,HG1TTS-9,/>,47.615333,17.232667,2.0,224.0,150.0,,,,Kenwood TM-D710,En Route,,op:SANYI
0,1742638894,2025-03-22T10:21:34Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742638900,2025-03-22T10:21:40Z,HA7HAT,HG7PDK-2?,6(3/2),0,=,HA7HAT,/-,47.625167,19.041333,,,,,,,KA2DDO Yet another APRS system,,,",/W1Testing YAAC on Linux Mint"
0,1742638930,2025-03-22T10:22:10Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742638943,2025-03-22T10:22:23Z,HG5PBP-1,HG5PBP-1,5(2/2),0,@,HG5PBP-1,/#,47.493833,18.987500,,,,,,,SQ3PLX http://microsat.com.pl/,,," Budapest (ASL: 442m) - APRS IGate & Digi - HAMNET: 2362MHz,5MHz BW,MIMO"
0,1742638944,2025-03-22T10:22:24Z,HG5PBP-1,HG7PDK-2,5(2/2),0,@,HG5PBP-1,/#,47.493833,18.987500,,,,,,,SQ3PLX http://microsat.com.pl/,,," Budapest (ASL: 442m) - APRS IGate & Digi - HAMNET: 2362MHz,5MHz BW,MIMO"
0,1742638945,2025-03-22T10:22:25Z,HG7PDK-2,HG7PDK-2,5(2/2),0,:,HG7PDK-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742638945,2025-03-22T10:22:25Z,HG7PDK-2,HG7PDK-2,5(2/2),0,:,HG7PDK-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742638946,2025-03-22T10:22:26Z,HG7PDK-2,HG7PDK-2,5(2/2),0,:,HG7PDK-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742638946,2025-03-22T10:22:26Z,HG7PDK-2,HG7PDK-2,5(2/2),0,:,HG7PDK-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742638948,2025-03-22T10:22:28Z,HG7PDK-2,HG5PBP-1,6(3/2),0,:,HG7PDK-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742638948,2025-03-22T10:22:28Z,HG7PDK-2,HG5PBP-1,5(2/2),0,:,HG7PDK-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742638949,2025-03-22T10:22:29Z,HG7PDK-2,HG5PBP-1,5(2/2),0,:,HG7PDK-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742638949,2025-03-22T10:22:29Z,HG7PDK-2,HG5PBP-1,5(2/2),0,:,HG7PDK-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742638956,2025-03-22T10:22:36Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742639012,2025-03-22T10:23:32Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742639015,2025-03-22T10:23:35Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742639040,2025-03-22T10:24:00Z,HG8GL-5,HG7PDK-2,5(2/2),0,;,HG6RVA,/m,47.916000,19.916833,,,,145.625,,,APRSISCE win32 version,,, 145.625 T114 -060
0,1742639064,2025-03-22T10:24:24Z,BG6LKT,BG6LKT,24(12/7),0,!,BG6LKT,/[,47.688667,18.872500,0.0,0.0,744.3,,,,APRSdroid Android App http://aprsdroid.org/,,,
0,1742639075,2025-03-22T10:24:35Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742639083,2025-03-22T10:24:43Z,HG4HNA-1,HG7PDK-2,5(2/2),0,@,HG4HNA-1,/#,47.258500,18.596833,,,,,,,SQ3PLX http://microsat.com.pl/,,," Meleg-hegy (ASL: 352m) - APRS IGate & Digi - HAMNET: 2392MHz,5MHz BW,Ver."
0,1742639095,2025-03-22T10:24:55Z,BG6LKT,BG6LKT,25(12/6),1,!,BG6LKT,/[,47.688667,18.872500,0.0,0.0,736.1,,,,APRSdroid Android App http://aprsdroid.org/,,,
0,1742639097,2025-03-22T10:24:57Z,BG6LKT,HG7PDK-2?,6(3/2),0,!,BG6LKT,/[,47.688667,18.872500,0.0,0.0,736.1,,,,APRSdroid Android App http://aprsdroid.org/,,,
0,1742639108,2025-03-22T10:25:08Z,HA2IT-9,HG7PDK-2?,9(3/2),0,`,HA2IT-9,/>,47.320000,18.082833,0.0,112.0,208.0,,,,Mic-Emsg,En Route,,_4
0,1742639127,2025-03-22T10:25:27Z,BG6LKT,HG7PDK-2?,7(3/2),0,!,BG6LKT,/[,47.688667,18.872500,0.0,0.0,732.4,,,,APRSdroid Android App http://aprsdroid.org/,,,
0,1742639134,2025-03-22T10:25:34Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742639142,2025-03-22T10:25:42Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742639188,2025-03-22T10:26:28Z,BG6LKT,BG6LKT,25(11/7),1,!,BG6LKT,/[,47.688667,18.872500,0.0,0.0,737.0,,,,APRSdroid Android App http://aprsdroid.org/,,,
0,1742639195,2025-03-22T10:26:35Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742639199,2025-03-22T10:26:39Z,HA7HAT-9,HA7HAT-9,14(7/5),0,`,HA7HAT-9,/>,47.611333,19.060833,0.0,183.0,98.0,,,,Yaesu FTM-400DR,En Route,,
0,1742639201,2025-03-22T10:26:41Z,HA7HAT-9,HG7PDK-2?,9(3/2),0,`,HA7HAT-9,/>,47.611333,19.060833,0.0,183.0,98.0,,,,Yaesu FTM-400DR,En Route,,
0,1742639211,2025-03-22T10:26:51Z,HG8PKA-2,HG7PDK-2?,5(2/2),0,:,HG8PKA-2,/U,,,,,,,,,Beacons or Rabbit TCPIP micros?,,,
0,1742639225,2025-03-22T10:27:05Z,HG8PKA-2,HG7PDK-2?,5(2/2),0,:,HG8PKA-2,/U,,,,,,,,,Beacons or Rabbit TCPIP micros?,,,
0,1742639230,2025-03-22T10:27:10Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742639238,2025-03-22T10:27:18Z,HG8PKA-2,HG7PDK-2?,5(3/2),0,:,HG8PKA-2,/U,,,,,,,,,Beacons or Rabbit TCPIP micros?,,,
0,1742639243,2025-03-22T10:27:23Z,HG5PBP-1,HG5PBP-1,5(2/2),0,@,HG5PBP-1,/#,47.493833,18.987500,,,,,,,SQ3PLX http://microsat.com.pl/,,," Budapest (ASL: 442m) - APRS IGate & Digi - HAMNET: 2362MHz,5MHz BW,MIMO"
0,1742639244,2025-03-22T10:27:24Z,HG5PBP-1,HG7PDK-2,5(2/2),0,@,HG5PBP-1,/#,47.493833,18.987500,,,,,,,SQ3PLX http://microsat.com.pl/,,," Budapest (ASL: 442m) - APRS IGate & Digi - HAMNET: 2362MHz,5MHz BW,MIMO"
0,1742639252,2025-03-22T10:27:32Z,HG8PKA-2,HG7PDK-2,6(3/2),0,:,HG8PKA-2,/U,,,,,,,,,Beacons or Rabbit TCPIP micros?,,,
0,1742639257,2025-03-22T10:27:37Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742639266,2025-03-22T10:27:46Z,HG8PKA-2,HG7PDK-2?,5(2/2),0,!,HG8PKA-2,S#,46.539167,18.995000,,,50.3,,,,Beacons or Rabbit TCPIP micros?,,, BCDIGI v4.1 APRS DIGI Kalocsa Temp:14.0C T15avg:13.8C T15max:14.0C T15min:13.5C Tout:11.0C Fan:0rpm Runtime:272:00h:mm
0,1742639277,2025-03-22T10:27:57Z,HA7HAT-9,HA7HAT-9,14(7/5),0,`,HA7HAT-9,/>,47.611333,19.060833,6.0,107.0,96.0,,,,Yaesu FTM-400DR,En Route,,
0,1742639282,2025-03-22T10:28:02Z,BG6LKT,HG7PDK-2?,7(3/2),0,!,BG6LKT,/[,47.688667,18.872500,0.0,0.0,736.1,,,,APRSdroid Android App http://aprsdroid.org/,,,
0,1742639298,2025-03-22T10:28:18Z,HG8PXL-10,HG7PDK-2,5(2/2),0,),HG8PRC,/%,46.712167,20.124667,,,,,,,"DIXPRS - Bela, HA5DI",,, DXSider V1.55 build 0.82 telnet://hg8lxl.ham.hu:8000
0,1742639298,2025-03-22T10:28:18Z,HG8PCS-11,HG7PDK-2,5(2/2),0,),T2CSNGRAD,/I,46.712167,20.124667,,,,,,,"DIXPRS - Bela, HA5DI",,, T2CSNGRAD http://csngrad.aprs2.net:14501
0,1742639299,2025-03-22T10:28:19Z,HG5PBP-1,HG5PBP-1,11(4/3),0,T,HG5PBP-1,/a,,,,,,,,,SQ3PLX http://microsat.com.pl/,,"WX3in1Plus20 Telemetry: Seq=105, A1=13.875, A2=290, A3=10, A4=98, A5=0, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=0, D8=0",
0,1742639301,2025-03-22T10:28:21Z,HG5PBP-1,HG7PDK-2,8(3/2),0,T,HG5PBP-1,/a,,,,,,,,,SQ3PLX http://microsat.com.pl/,,"WX3in1Plus20 Telemetry: Seq=105, A1=13.875, A2=290, A3=10, A4=98, A5=0, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=0, D8=0",
0,1742639307,2025-03-22T10:28:27Z,HG8PXL-10,HG7PDK-2,5(3/2),0,),HG8PXL,NA,46.712333,20.124500,,,,144.875,,,"DIXPRS - Bela, HA5DI",,, Linu(X)net 1.39 (TNC2) 144.875/1k2
0,1742639308,2025-03-22T10:28:28Z,YO5KIP-10,HG7PDK-2?,5(2/2),0,@,YO5KIP-10,/#,46.759000,22.794167,,,,,,,SQ3PLX http://microsat.com.pl/,,,Vladeasa Mt Digipeater & Igate
0,1742639310,2025-03-22T10:28:30Z,HG2PTH-2,HG7PDK-2?,7(3/2),0,T,HG2PTH-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,"WX3in1Plus20 Telemetry: Seq=84, Vin=12.225 Volt, Rx1h=320 Pkt, Dg1h=40 Pkt, Eff1h=68 Pcnt, A5=0 None, O1= On0, O2= On0, O3= On0, O4= On0, I1= Hi0, I2= Hi0, I3= Hi0, I4= Hi0",
0,1742639315,2025-03-22T10:28:35Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742639317,2025-03-22T10:28:37Z,HA7HAT-9,HA7HAT-9,14(7/5),0,`,HA7HAT-9,/>,47.611333,19.062167,8.0,28.0,95.0,,,,Yaesu FTM-400DR,En Route,,
0,1742639340,2025-03-22T10:29:00Z,HG8GL-5,HG7PDK-2,5(3/2),0,;,HG9RVD,/m,48.227167,20.292500,,,,145.762,,,APRSISCE win32 version,,, 145.7625 T114 -060
0,1742639343,2025-03-22T10:29:03Z,BG6LKT,BG6LKT,24(12/7),0,!,BG6LKT,/[,47.688667,18.872500,0.0,0.0,735.2,,,,APRSdroid Android App http://aprsdroid.org/,,,
0,1742639353,2025-03-22T10:29:13Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742639354,2025-03-22T10:29:14Z,YO5KIP-10,HG7PDK-2?,5(2/2),0,:,YO5KIP-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742639354,2025-03-22T10:29:14Z,YO5KIP-10,HG7PDK-2?,5(2/2),0,:,YO5KIP-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742639355,2025-03-22T10:29:15Z,YO5KIP-10,HG7PDK-2?,5(2/2),0,:,YO5KIP-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742639355,2025-03-22T10:29:15Z,YO5KIP-10,HG7PDK-2?,5(2/2),0,:,YO5KIP-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742639362,2025-03-22T10:29:22Z,YO5KIP-10,HG7PDK-2?,8(3/2),0,T,YO5KIP-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,"WX3in1: Seq=21, Vin=13.193 Volt, Rx1h=690 Pkt, Dg1h=80 Pkt, Eff1h=69 Pcnt, A5=0 None, O1= On0, O2= On0, O3= On0, O4= On0, I1= Hi0, I2= Hi0, I3= Hi0, I4= Hi0",
0,1742639366,2025-03-22T10:29:26Z,HG8PXL-10,HG7PDK-2,5(2/2),0,),HG0PLA,NA,47.316667,21.118833,,,,144.950,,,"DIXPRS - Bela, HA5DI",,, Linu(X)net 1.38 (TNC2) 144.950/1k2
0,1742639374,2025-03-22T10:29:34Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742639376,2025-03-22T10:29:36Z,HA7HAT-9,HA7HAT-9,14(8/4),0,`,HA7HAT-9,/>,47.612333,19.063333,7.0,100.0,98.0,,,,Yaesu FTM-400DR,En Route,,
0,1742639378,2025-03-22T10:29:38Z,HA7HAT-9,HG7PDK-2?,9(4/2),0,`,HA7HAT-9,/>,47.612333,19.063333,7.0,100.0,98.0,,,,Yaesu FTM-400DR,En Route,,
0,1742639383,2025-03-22T10:29:43Z,HG4HNA-1,HG7PDK-2,5(2/2),0,@,HG4HNA-1,/#,47.258500,18.596833,,,,,,,SQ3PLX http://microsat.com.pl/,,," Meleg-hegy (ASL: 352m) - APRS IGate & Digi - HAMNET: 2392MHz,5MHz BW,Ver."
0,1742639389,2025-03-22T10:29:49Z,HG1DCI-14,HG7PDK-2?,7(3/2),0,`,HG1DCI-14,/>,47.693833,17.549333,24.0,124.0,109.0,145.512,,,Yaesu FTM-400DR,Off Duty,," 145,512,5"
0,1742639406,2025-03-22T10:30:06Z,BG6LKT,HG7PDK-2?,7(3/2),0,!,BG6LKT,/[,47.688667,18.872500,0.0,0.0,733.3,,,,APRSdroid Android App http://aprsdroid.org/,,,
0,1742639433,2025-03-22T10:30:33Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742639437,2025-03-22T10:30:37Z,BG6LKT,HG7PDK-2?,6(3/2),0,!,BG6LKT,/[,47.688667,18.872500,0.0,0.0,729.7,,,,APRSdroid Android App http://aprsdroid.org/,,,
0,1742639440,2025-03-22T10:30:40Z,HG7PDK-2,HG7PDK-2,8(3/2),0,@,HG7PDK-2,/#,47.718667,18.891833,,,,,,,SQ3PLX http://microsat.com.pl/,,,-PLXDigi U=13.5V.
0,1742639441,2025-03-22T10:30:41Z,HG7PDK-2,HG5PBP-1,8(3/2),0,@,HG7PDK-2,/#,47.718667,18.891833,,,,,,,SQ3PLX http://microsat.com.pl/,,,-PLXDigi U=13.5V.
0,1742639451,2025-03-22T10:30:51Z,HG8PXL-10,HG7PDK-2,5(2/2),0,),YO5X,/r,47.058833,21.969167,,,,438.325,,,"DIXPRS - Bela, HA5DI",,,MMDV Repeater 438.325MHz CC8 Oradea
0,1742639473,2025-03-22T10:31:13Z,HG8PXL-10,HG7PDK-2,5(2/2),0,),BORDANY,/;,46.322167,19.923000,,,,,,,"DIXPRS - Bela, HA5DI",,, Bordanyi Radios Talalkozo 2025 - Augusztus 1.-Pentek 2.-szombat Szervezo: HA8DU Peter 30/621-6378
0,1742639473,2025-03-22T10:31:13Z,OM0ODX,HG7PDK-2,5(2/2),0,@,OM0ODX,I#,48.041833,18.416833,,,,438.100,,,SQ3PLX http://microsat.com.pl/,,,DMR HotSpot 438.100MHz - APRS Digipeater/iGate
0,1742639492,2025-03-22T10:31:32Z,HA7HAT-9,HA7HAT-9,14(8/4),0,`,HA7HAT-9,/>,47.612167,19.064167,15.0,152.0,98.0,,,,Yaesu FTM-400DR,En Route,,
0,1742639499,2025-03-22T10:31:39Z,BG6LKT,HG7PDK-2?,7(3/2),0,!,BG6LKT,/[,47.688500,18.872333,0.0,0.0,723.3,,,,APRSdroid Android App http://aprsdroid.org/,,,
0,1742639522,2025-03-22T10:32:02Z,HG2PEG-2,HG7PDK-2,5(2/2),0,!,HG2PEG-2,S#,47.786667,18.771833,,,384.0,,,,UIdigi,,, UIDIGI 1.9B3 Esztergom Vaskapu/HA
0,1742639524,2025-03-22T10:32:04Z,HA7HAT-9,HA7HAT-9,14(8/4),0,`,HA7HAT-9,/>,47.615833,19.065333,42.0,9.0,102.0,,,,Yaesu FTM-400DR,En Route,,
0,1742639531,2025-03-22T10:32:11Z,BG6LKT,HG7PDK-2?,7(3/3),0,!,BG6LKT,/[,47.688500,18.872333,0.0,0.0,726.9,,,,APRSdroid Android App http://aprsdroid.org/,,,
0,1742639543,2025-03-22T10:32:23Z,HG5PBP-1,HG5PBP-1,5(3/2),0,@,HG5PBP-1,/#,47.493833,18.987500,,,,,,,SQ3PLX http://microsat.com.pl/,,," Budapest (ASL: 442m) - APRS IGate & Digi - HAMNET: 2362MHz,5MHz BW,MIMO"
0,1742639544,2025-03-22T10:32:24Z,HG5PBP-1,HG7PDK-2,5(2/2),0,@,HG5PBP-1,/#,47.493833,18.987500,,,,,,,SQ3PLX http://microsat.com.pl/,,," Budapest (ASL: 442m) - APRS IGate & Digi - HAMNET: 2362MHz,5MHz BW,MIMO"
0,1742639553,2025-03-22T10:32:33Z,HG2PTH-2,HG7PDK-2,5(2/2),0,@,HG2PTH-2,2#,46.920667,17.881000,,,,,,,SQ3PLX http://microsat.com.pl/,,," TIHANY (ASL: 205m) - APRS IGate & Digi - HAMNET: 2362MHz,5MHz BW,MIMO"
0,1742639560,2025-03-22T10:32:40Z,BG6LKT,BG6LKT,23(11/7),0,!,BG6LKT,/[,47.688500,18.872333,0.0,0.0,729.7,,,,APRSdroid Android App http://aprsdroid.org/,,,
0,1742639562,2025-03-22T10:32:42Z,BG6LKT,HG7PDK-2?,7(3/2),0,!,BG6LKT,/[,47.688500,18.872333,0.0,0.0,729.7,,,,APRSdroid Android App http://aprsdroid.org/,,,
0,1742639592,2025-03-22T10:33:12Z,BG6LKT,BG6LKT,23(12/6),0,!,BG6LKT,/[,47.688500,18.872333,0.0,0.0,731.5,,,,APRSdroid Android App http://aprsdroid.org/,,,
0,1742639599,2025-03-22T10:33:19Z,HG8PCS-11,HG7PDK-2,5(2/2),0,),T2CSNGRAD,/I,46.712167,20.124667,,,,,,,"DIXPRS - Bela, HA5DI",,, T2CSNGRAD http://hg8lxl.ham.hu:14501
0,1742639614,2025-03-22T10:33:34Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742639623,2025-03-22T10:33:43Z,BG6LKT,BG6LKT,23(12/6),0,!,BG6LKT,/[,47.688500,18.872167,0.0,0.0,732.4,,,,APRSdroid Android App http://aprsdroid.org/,,,
0,1742639650,2025-03-22T10:34:10Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742639655,2025-03-22T10:34:15Z,BG6LKT,HG7PDK-2?,7(3/2),0,!,BG6LKT,/[,47.688667,18.872333,0.0,0.0,721.5,,,,APRSdroid Android App http://aprsdroid.org/,,,
0,1742639663,2025-03-22T10:34:23Z,HA2IT-9,HG7PDK-2?,9(3/2),0,`,HA2IT-9,/>,47.306167,18.116667,28.0,176.0,226.0,,,,Mic-Emsg,En Route,,_4
0,1742639670,2025-03-22T10:34:30Z,HA7HAT-9,HA7HAT-9,14(8/4),0,`,HA7HAT-9,/>,47.622333,19.049167,11.0,229.0,105.0,,,,Yaesu FTM-400DR,En Route,,
0,1742639675,2025-03-22T10:34:35Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742639676,2025-03-22T10:34:36Z,HG7PDK-2,HG7PDK-2,5(2/2),0,T,HG7PDK-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,"Telemetry test: Seq=211, Vin=13.650 Volt, Rx1h=530 Pkt, Dg1h=290 Pkt, Eff1h=65 Pcnt, A5=0 None, O1= On0, O2= On0, O3= On0, O4= On0, I1= Hi0, I2= Hi0, I3= Hi0, I4= Hi0",
0,1742639677,2025-03-22T10:34:37Z,HG7PDK-2,HG5PBP-1,10(4/2),0,T,HG7PDK-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,"Telemetry test: Seq=211, Vin=13.650 Volt, Rx1h=530 Pkt, Dg1h=290 Pkt, Eff1h=65 Pcnt, A5=0 None, O1= On0, O2= On0, O3= On0, O4= On0, I1= Hi0, I2= Hi0, I3= Hi0, I4= Hi0",
0,1742639681,2025-03-22T10:34:41Z,HG1DCI-14,HG7PDK-2?,8(3/2),0,`,HG1DCI-14,/>,47.675833,17.607000,11.0,86.0,113.0,145.512,,,Yaesu FTM-400DR,Off Duty,," 145,512,5"
0,1742639687,2025-03-22T10:34:47Z,BG6LKT,HG7PDK-2?,7(3/2),0,!,BG6LKT,/[,47.688667,18.872333,0.0,0.0,726.0,,,,APRSdroid Android App http://aprsdroid.org/,,,
